project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch,Final Grade
50554274,74047902,gabrielsuzana,2,0,0,0,0,0,0,4,4,13,24,3,3,3,8,2,158,15
50554274,74047902,saulojosemendes,2,0,0,0,0,0,0,9,8,63,107,27,10,27,29,2,158,15
50554274,74047902,j-p-gaspar,2,0,0,0,0,0,0,2,2,10,11,3,2,3,5,2,158,10
50554274,74047902,simao_santos1,2,0,0,0,0,0,0,4,3,30,41,2,2,2,6,2,158,12
50554274,74047902,gcmelo76,2,0,0,0,0,0,0,4,2,13,27,3,3,3,5,2,158,10
50554274,74047902,ruicoelho03,2,0,0,0,0,0,0,5,4,23,49,5,6,5,9,2,158,16
50554274,74047902,franrod,2,0,0,0,0,0,0,3,3,14,25,1,5,1,9,2,158,10
50554274,74047902,tiagoalmeida23,2,0,0,0,0,0,0,2,2,18,30,3,2,3,3,2,158,15
50554274,74047902,rui_ribeiro,2,0,0,0,0,0,0,3,2,8,13,4,4,4,7,2,158,10
50554274,74047902,joaopaiva03,2,0,0,0,0,0,0,8,7,17,36,12,9,12,13,2,158,16
50554274,74047902,salucosta,2,0,0,0,0,0,0,2,2,8,16,3,1,3,7,2,158,10
50554274,74047902,beatriz.pmonteiro,2,0,0,0,0,0,0,3,2,7,14,3,1,3,7,2,158,10
50554274,74047902,mjdutra,2,0,0,0,0,0,0,2,2,10,17,2,1,2,9,2,158,12
50554274,74047902,diogossilva03,2,0,0,0,0,0,0,10,9,31,53,13,6,13,18,2,158,15
50554274,74047902,arlouro,2,0,0,0,0,0,0,5,5,31,41,4,3,4,14,2,158,16
50554328,74047902,fsrosendo02,2,26,38541,111,38652,4,0,1,1,2,3,7,10,7,11,11,34,15
50554328,74047902,estevao.abreu40,2,50,606,121,727,7,0,9,4,20,31,12,10,12,12,11,34,15
50554328,74047902,77duarte77,2,8,14,6,20,3,0,1,1,1,4,4,4,4,4,11,34,10
50554328,74047902,mpintodacunha,2,5,86,4,90,2,0,0,0,2,0,1,0,1,2,11,34,10
50554328,74047902,simaosousa,2,17,1445,2,1447,8,0,7,2,18,23,9,8,9,9,11,34,15
50554328,74047902,thejacknives,2,0,0,0,0,0,0,2,2,17,10,6,7,6,5,11,34,15
50554328,74047902,mmagueijo,2,0,0,0,0,0,0,5,5,33,30,9,9,9,9,11,34,10
50554328,74047902,filipesoares06,2,0,0,0,0,0,0,1,1,7,5,6,6,6,6,11,34,7
50554328,74047902,gininha,2,0,0,0,0,0,0,1,1,22,4,4,8,4,10,11,34,15
50554328,74047902,denecio,2,0,0,0,0,0,0,3,1,52,15,2,3,2,4,11,34,15
50554328,74047902,alexandracosta,2,0,0,0,0,0,0,2,2,2,12,4,2,4,4,11,34,14
50554328,74047902,francisco_querido,2,0,0,0,0,0,0,1,1,2,4,7,4,7,9,11,34,16
50554328,74047902,miguel_braga,2,0,0,0,0,0,0,5,4,8,21,5,3,5,9,11,34,15
50554328,74047902,dtoandre,2,0,0,0,0,0,0,1,1,2,6,5,3,5,7,11,34,12
50554328,74047902,pedro-14,2,0,0,0,0,0,0,1,1,0,3,7,8,7,7,11,34,10
50554328,74047902,luishenriques3,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,34,12
50554328,74047902,generaltt,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,11,34,10
50554328,74047902,joao_mat0s,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,11,34,7
61760822,93365912,pedrito4315,2,33,526,189,715,5,0,2,2,2,4,7,2,7,10,98,10,13
61760822,93365912,mpintodacunha,2,41,1169,208,1377,5,0,1,1,1,2,4,3,4,5,98,10,13
61760822,93365912,andretorga4,2,22,382,73,455,3,0,0,0,0,0,0,2,0,1,98,10,14
61760822,93365912,claudioc3472,2,35,399,117,516,4,0,1,1,1,5,4,2,4,8,98,10,13
61760822,93365912,rodmb18,2,26,590,137,727,4,0,0,0,0,0,0,2,0,3,98,10,12
61760822,93365912,duartepereira,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,98,10,14
61760822,93365912,miguelapcalado,2,13,241,97,338,1,0,0,0,0,0,0,0,0,0,98,10,13
61760822,93365912,jnsbcoelho,2,0,0,0,0,0,0,0,0,17,0,10,3,10,11,98,10,14
61760822,93365912,tmdbts,2,0,0,0,0,0,0,2,2,3,6,19,3,17,15,98,10,14
61760822,93365912,igorreis2,2,0,0,0,0,0,0,1,1,0,1,7,6,5,8,98,10,13
61760822,93365912,jbarraca,2,0,0,0,0,0,0,2,2,1,6,0,4,0,3,98,10,12
61760822,93365912,miguelpsantos,2,0,0,0,0,0,0,1,0,0,0,0,1,0,3,98,10,13
61760822,93365912,joaoquerido,2,0,0,0,0,0,0,1,1,0,1,0,1,0,8,98,10,12
61760822,93365912,vazeta,2,0,0,0,0,0,0,0,0,0,0,3,2,1,3,98,10,14
61760822,93365912,luisgois,2,0,0,0,0,0,0,0,0,0,0,3,4,3,1,98,10,13
61760822,93365912,gustavoopinto,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,10,12
61760822,93365912,pedropires14,2,0,0,0,0,0,0,0,0,0,0,22,3,17,21,98,10,14
61760822,93365912,andrealbuquerque21,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,98,10,12
61760822,93365912,bsluz,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,98,10,13
61760822,93365912,joaosantos24,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,98,10,12
61760822,93365912,filipesoares06,2,0,0,0,0,0,0,0,0,0,0,6,2,4,4,98,10,15
61760822,93365912,duartepereira,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,98,10,14
61760822,93365912,alexjmr,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,98,10,14
61760822,93365912,silviosaldanha,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,98,10,12
61760822,93365912,gabrielepduarte,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,98,10,12
61760822,93365912,tiagoncalves,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,98,10,13
61760822,93365912,leossilva099,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,98,10,11
61760822,93365912,tomasploureiro,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,98,10,12
61760884,93365912,botassimao,2,38,1047,173,1220,4,0,2,2,3,6,6,2,6,7,1,8,16
61760884,93365912,crimorglia01,2,35,671,518,1189,6,0,0,0,0,0,0,4,0,4,1,8,15
61760884,93365912,zepedross,2,15,257,18,275,4,0,0,0,0,0,1,1,1,5,1,8,16
61760884,93365912,diogo.silva.henriques44,2,30,559,116,675,5,0,0,0,0,0,6,4,6,17,1,8,17
61760884,93365912,marianattpinho,2,32,941,67,1008,5,0,0,0,0,0,1,1,1,6,1,8,17
61760884,93365912,miguelquaresma04,2,20,384,41,425,5,0,1,1,1,1,7,2,7,4,1,8,15
61760884,93365912,guilhermeabadesso,2,2,92,0,92,1,0,1,1,1,1,2,3,1,2,1,8,15
61760884,93365912,galmarcal18,2,17,232,167,399,3,0,0,0,0,0,1,0,1,1,1,8,2
61760884,93365912,lucas.yamamoto,2,3,2,0,2,1,0,1,1,1,1,0,0,0,0,1,8,11
61760884,93365912,andre_martins_unilu,2,0,0,0,0,0,0,2,1,4,5,10,5,10,17,1,8,18
61760884,93365912,diogojgferreira,2,0,0,0,0,0,0,1,1,6,1,12,0,12,13,1,8,17
61760884,93365912,ananicolas,2,0,0,0,0,0,0,1,1,1,2,1,2,1,1,1,8,16
61760884,93365912,lunnasantana,2,0,0,0,0,0,0,1,1,2,2,0,0,0,1,1,8,10
61760884,93365912,joao.celavisa,2,0,0,0,0,0,0,0,0,0,0,2,2,2,11,1,8,15
61760884,93365912,renatomreis,2,0,0,0,0,0,0,0,0,0,0,7,3,7,9,1,8,17
61760884,93365912,clarahernandez04,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,16
61760884,93365912,diogomartins4,2,0,0,0,0,0,0,0,0,0,0,4,2,4,2,1,8,17
61760884,93365912,manucalvo,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,15
61760884,93365912,goncalos309,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,15
61760919,93365912,pedroanjinhosilva04,2,6,8,0,8,3,0,0,0,0,0,0,2,0,1,42,10,13
61760919,93365912,rodrigo.jose.barata,2,5,18,4,22,1,0,0,0,0,0,0,0,0,0,42,10,13
61760919,93365912,crism17,2,4,6,1,7,2,0,0,0,0,0,0,0,0,0,42,10,11
61760919,93365912,margaridamarques,2,21,64,2,66,4,0,1,1,3,4,0,2,0,1,42,10,14
61760919,93365912,rodrigojmatias,2,7,39,3,42,3,0,0,0,0,0,0,2,0,3,42,10,15
61760919,93365912,tiagoperrod22,2,4,35,2,37,3,0,0,0,0,0,5,2,5,3,42,10,15
61760919,93365912,am.crsi.853,2,41,500,247,747,8,0,1,1,0,2,7,3,7,9,42,10,15
61760919,93365912,jpmcascais,2,36,1234,95,1329,5,0,1,1,19,1,20,1,20,18,42,10,17
61760919,93365912,joaogpfigueiredo,2,2,29,68,97,2,0,1,1,0,2,6,2,6,9,42,10,15
61760919,93365912,ritabreupinto,2,5,69,23,92,2,0,1,1,0,2,1,1,1,2,42,10,14
61760919,93365912,inescosta20,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,42,10,14
61760919,93365912,masa604,2,0,0,0,0,0,0,1,1,3,6,7,2,7,7,42,10,15
61760919,93365912,alexandre_fv_fonseca,2,0,0,0,0,0,0,1,1,1,2,9,2,9,3,42,10,15
61760919,93365912,luanacarolinareis,2,0,0,0,0,0,0,2,2,0,6,0,3,0,2,42,10,16
61760919,93365912,mbscouto,2,0,0,0,0,0,0,1,1,1,3,0,0,0,1,42,10,10
61760919,93365912,goncalofferreira03,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,42,10,12
61760919,93365912,inesnisa,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,42,10,12
61760919,93365912,alexrm1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,10,16
61760919,93365912,rmsr2004,2,0,0,0,0,0,0,0,0,0,0,6,4,6,9,42,10,16
61760919,93365912,msilva2203,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,42,10,15
61760919,93365912,guirodrigues8,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,42,10,13
61760919,93365912,crism17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42,10,11
61760919,93365912,edi.marques,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,42,10,12
61760919,93365912,jsimoes04,2,0,0,0,0,0,0,0,0,0,0,1,3,1,3,42,10,15
61760919,93365912,simao_campanudo,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,42,10,15
61760919,93365912,rodrigocoelho99,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,10,11
61760919,93365912,davidmc03,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,42,10,15
61760919,93365912,cd728,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42,10,15
61760919,93365912,iara03,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,10,13
61760919,93365912,notimelikenow,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,42,10,17
61760919,93365912,afns,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,42,10,13
61760973,93365912,goncalonpb,2,56,995,275,1270,6,0,0,0,2,0,6,2,6,10,81,9,17
61760973,93365912,tiagomendes1992,2,31,406,381,787,5,0,0,0,0,0,0,4,0,1,81,9,15
61760973,93365912,brunomvilasboas,2,2,35,0,35,2,0,3,2,0,4,13,3,13,18,81,9,16
61760973,93365912,wmvenica,2,27,360,337,697,5,0,0,0,0,0,1,1,1,2,81,9,11
61760973,93365912,floureiro4,2,29,762,352,1114,2,0,0,0,0,0,0,0,0,3,81,9,16
61760973,93365912,luis.miguel.vaz2004,2,23,943,695,1638,3,0,1,1,2,2,0,5,0,3,81,9,17
61760973,93365912,pedrogarciateixeira,2,2,142,19,161,1,0,0,0,0,0,0,0,0,0,81,9,1
61760973,93365912,tiago_silva_,2,0,0,0,0,0,0,3,2,15,7,15,10,15,12,81,9,18
61760973,93365912,pedrocarvlima,2,0,0,0,0,0,0,3,2,4,7,18,3,18,11,81,9,18
61760973,93365912,xicocaetano,2,0,0,0,0,0,0,3,2,1,5,7,3,7,9,81,9,18
61760973,93365912,shonunes,2,0,0,0,0,0,0,0,0,1,0,0,4,0,15,81,9,15
61760973,93365912,joao8domingos,2,0,0,0,0,0,0,0,0,0,0,1,3,1,2,81,9,17
61760973,93365912,jotapegpng,2,0,0,0,0,0,0,0,0,0,0,5,0,5,8,81,9,15
61760973,93365912,laura_santos,2,0,0,0,0,0,0,0,0,0,0,0,2,0,7,81,9,15
61760973,93365912,miguelpereira_dei,2,0,0,0,0,0,0,0,0,0,0,6,1,6,11,81,9,11
61760973,93365912,jafonsodmoura,2,0,0,0,0,0,0,0,0,0,0,1,2,1,2,81,9,16
61760973,93365912,jfonseca727,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,81,9,1
61760973,93365912,jl.marques,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,81,9,0
61760973,93365912,pedrocostakk75,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,81,9,17
61760973,93365912,evapx2003,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,9,4
61760973,93365912,joaodmendes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,9,12
61760973,93365912,carlos-pereir4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,9,10
61760973,93365912,miguel2004pt,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,81,9,17
61760973,93365912,migo.gomes5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,81,9,13
61760973,93365912,franciscopereira04,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,81,9,13
61760973,93365912,vicentemota,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81,9,14
61760973,93365912,guisantosneto,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,9,11
50521584,74047902,tomas7025,3,53,121460,38671,160131,20,0,0,0,0,0,13,12,13,23,53,54,15
50521584,74047902,franciscosilva.fs227,3,53,714,89,803,18,0,0,0,0,0,14,14,14,20,53,54,16
50521584,74047902,joaosamueldiogo,3,47,303693,2906,306599,15,0,1,1,1,7,10,13,10,13,53,54,15
50521584,74047902,catarinasilva2003,3,35,303928,2512,306440,12,0,4,3,4,7,16,21,16,18,53,54,16
50521584,74047902,be.felix09,3,34,64409,171,64580,13,0,1,0,4,0,10,10,10,11,53,54,16
50521584,74047902,artur2002,3,0,0,0,0,0,0,10,10,30,71,10,9,10,13,53,54,16
50521584,74047902,hugo8marques,3,0,0,0,0,0,0,0,0,13,0,8,9,8,9,53,54,15
50521584,74047902,anacmorais,3,0,0,0,0,0,0,4,3,5,9,21,21,21,32,53,54,19
50521584,74047902,sjooaaoo,3,0,0,0,0,0,0,0,0,1,0,18,14,18,26,53,54,16
50521584,74047902,migworksonlab,3,0,0,0,0,0,0,0,0,19,0,12,11,12,12,53,54,15
50521584,74047902,guilherme.m,3,0,0,0,0,0,0,0,0,2,0,4,4,4,4,53,54,7
50521584,74047902,hugocidra,3,0,0,0,0,0,0,0,0,2,0,12,10,12,12,53,54,12
50521584,74047902,rodrig0liveira,3,0,0,0,0,0,0,3,3,15,29,10,10,10,11,53,54,15
50521584,74047902,stefanosdei,3,0,0,0,0,0,0,1,1,6,3,8,8,8,8,53,54,15
50521584,74047902,ricardosimoes2019231869,3,0,0,0,0,0,0,1,0,4,0,13,19,13,16,53,54,18
50521584,74047902,antoniotavaresmartins,3,0,0,0,0,0,0,0,0,1,0,7,1,7,7,53,54,10
50521584,74047902,tiago_conceicao,3,0,0,0,0,0,0,0,0,2,0,8,8,8,8,53,54,12
50521584,74047902,raulserrarodrigues,3,0,0,0,0,0,0,0,0,1,0,11,10,11,11,53,54,13
50521584,74047902,mnavalho,3,0,0,0,0,0,0,11,11,23,20,10,10,10,13,53,54,15
50521584,74047902,cordeir0,3,0,0,0,0,0,0,0,0,1,0,6,5,6,7,53,54,7
50521584,74047902,duarteneves,3,0,0,0,0,0,0,0,0,2,0,7,6,7,10,53,54,7
50521584,74047902,miguel-motacruz,3,0,0,0,0,0,0,5,4,8,13,25,25,25,47,53,54,19
50521584,74047902,joserodpt,3,0,0,0,0,0,0,16,15,52,32,14,19,14,28,53,54,16
50521584,74047902,josemacedo03,3,0,0,0,0,0,0,3,3,9,7,20,7,20,31,53,54,18
50521584,74047902,cmdcarvalho,3,0,0,0,0,0,0,3,2,3,10,15,9,15,25,53,54,16
50521584,74047902,marianaguiomar,3,0,0,0,0,0,0,2,2,3,5,10,14,10,19,53,54,15
50521584,74047902,pedrocastro99,3,0,0,0,0,0,0,0,0,0,0,14,15,14,21,53,54,15
50521584,74047902,nmrfernandes,3,0,0,0,0,0,0,0,0,0,0,14,13,14,16,53,54,15
50521584,74047902,mateus_queiroz,3,0,0,0,0,0,0,0,0,0,0,8,8,8,12,53,54,12
50554251,74047902,oliveirasantosandremg,3,197,15424,27457,42881,28,0,25,25,297,182,15,22,15,80,2,293,17
50554251,74047902,jjooaoo.pereira,3,79,2816,1722,4538,14,0,9,9,48,74,7,8,7,14,2,293,12
50554251,74047902,ana.bea.roc,3,57,1020,230,1250,8,0,10,10,42,92,3,5,3,12,2,293,12
50554251,74047902,sofia.parreira.santos,3,92,5578,6329,11907,15,0,7,7,22,69,2,10,2,14,2,293,12
50554251,74047902,martimgomesoliveira,3,98,1690,631,2321,15,0,0,0,0,0,0,0,0,0,2,293,10
50554251,74047902,yankovasofia,3,10,136,11,147,3,0,3,3,5,19,3,4,3,5,2,293,15
50554251,74047902,zecaprodriges,3,26,658,110,768,5,0,5,5,18,38,3,7,3,5,2,293,12
50554251,74047902,rodrigosa03,3,0,0,0,0,0,0,7,7,172,36,4,11,4,74,2,293,12
50554251,74047902,johnnyuc,3,0,0,0,0,0,0,6,6,244,50,9,8,9,79,2,293,17
50554251,74047902,luissalvador,3,0,0,0,0,0,0,5,5,33,56,27,0,27,19,2,293,12
50554251,74047902,jgsilva03,3,0,0,0,0,0,0,6,6,37,38,2,9,2,10,2,293,16
50554251,74047902,rafaarias,3,0,0,0,0,0,0,8,8,63,84,20,16,20,28,2,293,17
50554251,74047902,raquelcardoso2021240498,3,0,0,0,0,0,0,16,16,73,135,4,16,4,22,2,293,15
50554251,74047902,macboysupreme,3,0,0,0,0,0,0,10,10,114,93,3,12,3,35,2,293,15
50554251,74047902,salomemonteiro,3,0,0,0,0,0,0,6,6,27,56,3,10,3,10,2,293,12
50554251,74047902,beatriz_silva_2020216164,3,0,0,0,0,0,0,15,15,31,104,40,16,40,28,2,293,15
50554251,74047902,lauraac03,3,0,0,0,0,0,0,3,3,28,44,2,3,2,11,2,293,12
50554251,74047902,sara_amaral,3,0,0,0,0,0,0,6,6,13,37,3,10,3,8,2,293,12
50554251,74047902,joanafernandes,3,0,0,0,0,0,0,6,6,33,54,2,8,2,10,2,293,12
50554251,74047902,miguelfazenda,3,0,0,0,0,0,0,8,8,35,58,3,8,3,8,2,293,12
50554251,74047902,tiagohenriques02,3,0,0,0,0,0,0,6,6,23,43,3,7,3,7,2,293,12
50554251,74047902,duda_13,3,0,0,0,0,0,0,8,8,31,59,3,8,3,8,2,293,12
50554251,74047902,martababau,3,0,0,0,0,0,0,4,4,18,26,7,14,7,16,2,293,12
50554251,74047902,martimgomesoliveira,3,0,0,0,0,0,0,10,10,36,93,3,6,3,11,2,293,10
50554251,74047902,jonas12343j,3,0,0,0,0,0,0,9,9,85,103,7,15,7,24,2,293,16
50554251,74047902,miguel_miranda20,3,0,0,0,0,0,0,20,20,95,128,43,21,43,56,2,293,15
50554251,74047902,mshrmoo,3,0,0,0,0,0,0,8,8,55,64,15,12,15,28,2,293,15
50554251,74047902,miguelleopoldouc,3,0,0,0,0,0,0,21,21,46,141,53,31,53,65,2,293,17
50554251,74047902,gustathecreator,3,0,0,0,0,0,0,20,20,160,147,48,25,48,43,2,293,17
50554251,74047902,francisco933,3,0,0,0,0,0,0,1,1,1,6,1,1,1,2,2,293,9
50554251,74047902,malbuquerque03,3,0,0,0,0,0,0,3,3,17,26,2,5,2,7,2,293,12
50554251,74047902,martasqpp,3,0,0,0,0,0,0,4,4,22,32,5,5,5,8,2,293,15
50554274,74047902,pedromiguelbritesantos,3,26,10449,740,11189,5,0,6,4,18,29,3,5,3,10,2,208,10
50554274,74047902,menesesm133,3,32,1183,875,2058,7,0,4,4,18,34,3,4,3,9,2,208,10
50554274,74047902,henriquejlm,3,24,1474,214,1688,6,0,0,0,0,0,0,0,0,0,2,208,16
50554274,74047902,tiagoorietnomdias,3,38,10688,204,10892,9,0,6,5,18,32,2,4,2,14,2,208,12
50554274,74047902,brunoalmeida7426,3,28,1000,9286,10286,10,0,10,5,31,69,6,7,6,12,2,208,15
50554274,74047902,curvu,3,0,0,0,0,0,0,15,15,601,95,23,38,23,159,2,208,17
50554274,74047902,frederico.ferreira2,3,0,0,0,0,0,0,20,20,253,129,21,78,21,124,2,208,19
50554274,74047902,marcelogms,3,0,0,0,0,0,0,4,4,76,44,8,16,8,26,2,208,12
50554274,74047902,reapperdxd,3,0,0,0,0,0,0,12,12,86,145,35,1,35,44,2,208,17
50554274,74047902,simaomoreira,3,0,0,0,0,0,0,3,3,14,35,1,1,1,11,2,208,10
50554274,74047902,lucas03miguel,3,0,0,0,0,0,0,5,4,21,60,1,1,1,14,2,208,12
50554274,74047902,henriquejlm,3,0,0,0,0,0,0,4,3,21,26,3,2,3,14,2,208,16
50554274,74047902,joelnoliveira,3,0,0,0,0,0,0,11,11,39,67,21,15,21,23,2,208,16
50554274,74047902,claudiatorres_uc,3,0,0,0,0,0,0,11,10,26,49,26,4,26,38,2,208,16
50554274,74047902,miguelm03,3,0,0,0,0,0,0,3,3,7,21,3,3,3,12,2,208,12
50554274,74047902,marcolucas41,3,0,0,0,0,0,0,10,7,111,73,8,20,8,34,2,208,16
50554274,74047902,francisco_coelho1,3,0,0,0,0,0,0,6,5,39,50,5,4,5,13,2,208,12
50554274,74047902,diogosantos48,3,0,0,0,0,0,0,4,4,21,36,4,2,4,8,2,208,10
50554274,74047902,ricardosias,3,0,0,0,0,0,0,5,4,59,102,3,3,3,9,2,208,15
50554274,74047902,gabrielsuzana,3,0,0,0,0,0,0,6,5,62,103,5,5,5,15,2,208,15
50554274,74047902,saulojosemendes,3,0,0,0,0,0,0,12,11,72,124,38,13,38,40,2,208,15
50554274,74047902,j-p-gaspar,3,0,0,0,0,0,0,3,3,14,25,4,2,4,7,2,208,10
50554274,74047902,simao_santos1,3,0,0,0,0,0,0,5,4,32,45,4,4,4,10,2,208,12
50554274,74047902,gcmelo76,3,0,0,0,0,0,0,5,3,17,35,3,3,3,8,2,208,10
50554274,74047902,ruicoelho03,3,0,0,0,0,0,0,6,5,25,57,5,6,5,12,2,208,16
50554274,74047902,franrod,3,0,0,0,0,0,0,3,3,14,25,1,6,1,12,2,208,10
50554274,74047902,tiagoalmeida23,3,0,0,0,0,0,0,3,3,35,56,4,2,4,5,2,208,15
50554274,74047902,rui_ribeiro,3,0,0,0,0,0,0,5,3,22,44,6,7,6,12,2,208,10
50554274,74047902,joaopaiva03,3,0,0,0,0,0,0,10,9,21,45,17,14,17,18,2,208,16
50554274,74047902,salucosta,3,0,0,0,0,0,0,4,4,14,29,4,1,4,10,2,208,10
50554274,74047902,beatriz.pmonteiro,3,0,0,0,0,0,0,5,3,11,20,4,1,4,10,2,208,10
50554274,74047902,mjdutra,3,0,0,0,0,0,0,3,3,13,24,2,1,2,11,2,208,12
50554274,74047902,diogossilva03,3,0,0,0,0,0,0,16,14,47,85,19,9,19,26,2,208,15
50554274,74047902,arlouro,3,0,0,0,0,0,0,6,6,36,46,5,3,5,17,2,208,16
50554328,74047902,fsrosendo02,3,49,39088,142,39230,12,0,6,6,15,21,25,19,25,32,11,108,15
50554328,74047902,estevao.abreu40,3,177,90147,4321,94468,19,0,18,11,87,60,20,19,20,37,11,108,15
50554328,74047902,77duarte77,3,19,191,41,232,6,0,3,3,4,11,6,7,6,6,11,108,10
50554328,74047902,mpintodacunha,3,5,86,4,90,2,0,0,0,2,0,1,0,1,2,11,108,10
50554328,74047902,simaosousa,3,64,2420,534,2954,14,0,15,9,49,49,19,14,19,25,11,108,15
50554328,74047902,thejacknives,3,0,0,0,0,0,0,6,6,41,32,10,16,10,19,11,108,15
50554328,74047902,mmagueijo,3,0,0,0,0,0,0,11,11,47,62,21,22,21,21,11,108,10
50554328,74047902,filipesoares06,3,0,0,0,0,0,0,4,3,13,14,12,12,12,12,11,108,7
50554328,74047902,gininha,3,0,0,0,0,0,0,3,2,65,11,7,13,7,16,11,108,15
50554328,74047902,denecio,3,0,0,0,0,0,0,10,5,122,46,9,10,9,18,11,108,15
50554328,74047902,alexandracosta,3,0,0,0,0,0,0,5,4,2,17,7,5,7,9,11,108,14
50554328,74047902,francisco_querido,3,0,0,0,0,0,0,3,3,2,9,15,9,15,18,11,108,16
50554328,74047902,miguel_braga,3,0,0,0,0,0,0,7,6,17,30,7,6,7,12,11,108,15
50554328,74047902,dtoandre,3,0,0,0,0,0,0,7,6,10,28,13,9,13,15,11,108,12
50554328,74047902,pedro-14,3,0,0,0,0,0,0,6,5,17,26,13,17,13,13,11,108,10
50554328,74047902,luishenriques3,3,0,0,0,0,0,0,3,2,4,8,10,6,10,11,11,108,12
50554328,74047902,generaltt,3,0,0,0,0,0,0,3,2,0,7,4,4,4,5,11,108,10
50554328,74047902,joao_mat0s,3,0,0,0,0,0,0,0,0,0,0,4,2,4,4,11,108,7
61760822,93365912,pedrito4315,3,47,817,196,1013,9,0,6,5,25,19,7,4,7,19,98,48,13
61760822,93365912,mpintodacunha,3,51,2103,836,2939,7,0,2,2,4,6,4,7,4,12,98,48,13
61760822,93365912,andretorga4,3,34,1004,197,1201,5,0,4,2,7,8,0,5,0,6,98,48,14
61760822,93365912,claudioc3472,3,45,513,120,633,8,0,3,3,7,10,4,5,4,16,98,48,13
61760822,93365912,rodmb18,3,33,648,143,791,6,0,4,3,7,11,2,6,0,9,98,48,12
61760822,93365912,duartepereira,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,98,48,14
61760822,93365912,miguelapcalado,3,20,354,97,451,4,0,2,2,5,4,0,4,0,7,98,48,13
61760822,93365912,silviosaldanha,3,8,27,3,30,3,0,3,2,15,18,2,14,2,21,98,48,12
61760822,93365912,joaodias0012,3,1,1,1,2,1,0,1,1,4,5,0,2,0,0,98,48,12
61760822,93365912,jnsbcoelho,3,0,0,0,0,0,0,4,3,21,7,12,9,11,17,98,48,14
61760822,93365912,tmdbts,3,0,0,0,0,0,0,6,6,39,18,69,18,53,87,98,48,14
61760822,93365912,igorreis2,3,0,0,0,0,0,0,4,3,7,7,41,10,19,42,98,48,13
61760822,93365912,jbarraca,3,0,0,0,0,0,0,3,3,2,8,1,8,0,8,98,48,12
61760822,93365912,miguelpsantos,3,0,0,0,0,0,0,4,3,8,6,0,5,0,15,98,48,13
61760822,93365912,joaoquerido,3,0,0,0,0,0,0,2,2,2,6,0,8,0,17,98,48,12
61760822,93365912,vazeta,3,0,0,0,0,0,0,4,3,26,19,10,5,1,21,98,48,14
61760822,93365912,joaosantos24,3,0,0,0,0,0,0,3,2,10,18,10,11,8,32,98,48,12
