project_id,group_id,mention_handle,interval,total_commits,sum_lines_added,sum_lines_deleted,sum_lines_per_commit,active_days,last_minute_commits,total_merge_requests,merged_requests,review_comments_given,review_comments_received,total_issues_created,total_issues_assigned,issues_resolved,issue_participation,branches_created,merges_to_main_branch,Final Grade
50554274,74047902,marcolucas41,2,0,0,0,0,0,0,5,4,77,46,5,14,5,23,2,158,16
50554274,74047902,francisco_coelho1,2,0,0,0,0,0,0,4,3,33,38,2,1,2,7,2,158,12
50554274,74047902,diogosantos48,2,0,0,0,0,0,0,3,3,19,32,3,1,3,5,2,158,10
50554274,74047902,ricardosias,2,0,0,0,0,0,0,4,3,33,57,3,3,3,7,2,158,15
50554274,74047902,gabrielsuzana,2,0,0,0,0,0,0,4,4,13,24,3,3,3,8,2,158,15
50554274,74047902,saulojosemendes,2,0,0,0,0,0,0,9,8,63,107,27,10,27,29,2,158,15
50554274,74047902,j-p-gaspar,2,0,0,0,0,0,0,2,2,10,11,3,2,3,5,2,158,10
50554274,74047902,simao_santos1,2,0,0,0,0,0,0,4,3,30,41,2,2,2,6,2,158,12
50554274,74047902,gcmelo76,2,0,0,0,0,0,0,4,2,13,27,3,3,3,5,2,158,10
50554274,74047902,ruicoelho03,2,0,0,0,0,0,0,5,4,23,49,5,6,5,9,2,158,16
50554274,74047902,franrod,2,0,0,0,0,0,0,3,3,14,25,1,5,1,9,2,158,10
50554274,74047902,tiagoalmeida23,2,0,0,0,0,0,0,2,2,18,30,3,2,3,3,2,158,15
50554274,74047902,rui_ribeiro,2,0,0,0,0,0,0,3,2,8,13,4,4,4,7,2,158,10
50554274,74047902,joaopaiva03,2,0,0,0,0,0,0,8,7,17,36,12,9,12,13,2,158,16
50554274,74047902,salucosta,2,0,0,0,0,0,0,2,2,8,16,3,1,3,7,2,158,10
50554274,74047902,beatriz.pmonteiro,2,0,0,0,0,0,0,3,2,7,14,3,1,3,7,2,158,10
50554274,74047902,mjdutra,2,0,0,0,0,0,0,2,2,10,17,2,1,2,9,2,158,12
50554274,74047902,diogossilva03,2,0,0,0,0,0,0,10,9,31,53,13,6,13,18,2,158,15
50554274,74047902,arlouro,2,0,0,0,0,0,0,5,5,31,41,4,3,4,14,2,158,16
50554328,74047902,fsrosendo02,2,26,38541,111,38652,4,0,1,1,2,3,7,10,7,11,11,34,15
50554328,74047902,estevao.abreu40,2,50,606,121,727,7,0,9,4,20,31,12,10,12,12,11,34,15
50554328,74047902,77duarte77,2,8,14,6,20,3,0,1,1,1,4,4,4,4,4,11,34,10
50554328,74047902,mpintodacunha,2,5,86,4,90,2,0,0,0,2,0,1,0,1,2,11,34,10
50554328,74047902,simaosousa,2,17,1445,2,1447,8,0,7,2,18,23,9,8,9,9,11,34,15
50554328,74047902,thejacknives,2,0,0,0,0,0,0,2,2,17,10,6,7,6,5,11,34,15
50554328,74047902,mmagueijo,2,0,0,0,0,0,0,5,5,33,30,9,9,9,9,11,34,10
50554328,74047902,filipesoares06,2,0,0,0,0,0,0,1,1,7,5,6,6,6,6,11,34,7
50554328,74047902,gininha,2,0,0,0,0,0,0,1,1,22,4,4,8,4,10,11,34,15
50554328,74047902,denecio,2,0,0,0,0,0,0,3,1,52,15,2,3,2,4,11,34,15
50554328,74047902,alexandracosta,2,0,0,0,0,0,0,2,2,2,12,4,2,4,4,11,34,14
50554328,74047902,francisco_querido,2,0,0,0,0,0,0,1,1,2,4,7,4,7,9,11,34,16
50554328,74047902,miguel_braga,2,0,0,0,0,0,0,5,4,8,21,5,3,5,9,11,34,15
50554328,74047902,dtoandre,2,0,0,0,0,0,0,1,1,2,6,5,3,5,7,11,34,12
50554328,74047902,pedro-14,2,0,0,0,0,0,0,1,1,0,3,7,8,7,7,11,34,10
50554328,74047902,luishenriques3,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,34,12
50554328,74047902,generaltt,2,0,0,0,0,0,0,0,0,0,0,2,1,2,2,11,34,10
50554328,74047902,joao_mat0s,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,11,34,7
61760822,93365912,pedrito4315,2,33,526,189,715,5,0,2,2,2,4,7,2,7,10,98,10,13
61760822,93365912,mpintodacunha,2,41,1169,208,1377,5,0,1,1,1,2,4,3,4,5,98,10,13
61760822,93365912,andretorga4,2,22,382,73,455,3,0,0,0,0,0,0,2,0,1,98,10,14
61760822,93365912,claudioc3472,2,35,399,117,516,4,0,1,1,1,5,4,2,4,8,98,10,13
61760822,93365912,rodmb18,2,26,590,137,727,4,0,0,0,0,0,0,2,0,3,98,10,12
61760822,93365912,duartepereira,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,98,10,14
61760822,93365912,miguelapcalado,2,13,241,97,338,1,0,0,0,0,0,0,0,0,0,98,10,13
61760822,93365912,jnsbcoelho,2,0,0,0,0,0,0,0,0,17,0,10,3,10,11,98,10,14
61760822,93365912,tmdbts,2,0,0,0,0,0,0,2,2,3,6,19,3,17,15,98,10,14
61760822,93365912,igorreis2,2,0,0,0,0,0,0,1,1,0,1,7,6,5,8,98,10,13
61760822,93365912,jbarraca,2,0,0,0,0,0,0,2,2,1,6,0,4,0,3,98,10,12
61760822,93365912,miguelpsantos,2,0,0,0,0,0,0,1,0,0,0,0,1,0,3,98,10,13
61760822,93365912,joaoquerido,2,0,0,0,0,0,0,1,1,0,1,0,1,0,8,98,10,12
61760822,93365912,vazeta,2,0,0,0,0,0,0,0,0,0,0,3,2,1,3,98,10,14
61760822,93365912,luisgois,2,0,0,0,0,0,0,0,0,0,0,3,4,3,1,98,10,13
61760822,93365912,gustavoopinto,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,10,12
61760822,93365912,pedropires14,2,0,0,0,0,0,0,0,0,0,0,22,3,17,21,98,10,14
61760822,93365912,andrealbuquerque21,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,98,10,12
61760822,93365912,bsluz,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,98,10,13
61760822,93365912,joaosantos24,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,98,10,12
61760822,93365912,filipesoares06,2,0,0,0,0,0,0,0,0,0,0,6,2,4,4,98,10,15
61760822,93365912,duartepereira,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,98,10,14
61760822,93365912,alexjmr,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,98,10,14
61760822,93365912,silviosaldanha,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,98,10,12
61760822,93365912,gabrielepduarte,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,98,10,12
61760822,93365912,tiagoncalves,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,98,10,13
61760822,93365912,leossilva099,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,98,10,11
61760822,93365912,tomasploureiro,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,98,10,12
61760884,93365912,botassimao,2,38,1047,173,1220,4,0,2,2,3,6,6,2,6,7,1,8,16
61760884,93365912,crimorglia01,2,35,671,518,1189,6,0,0,0,0,0,0,4,0,4,1,8,15
61760884,93365912,zepedross,2,15,257,18,275,4,0,0,0,0,0,1,1,1,5,1,8,16
61760884,93365912,diogo.silva.henriques44,2,30,559,116,675,5,0,0,0,0,0,6,4,6,17,1,8,17
61760884,93365912,marianattpinho,2,32,941,67,1008,5,0,0,0,0,0,1,1,1,6,1,8,17
61760884,93365912,miguelquaresma04,2,20,384,41,425,5,0,1,1,1,1,7,2,7,4,1,8,15
61760884,93365912,guilhermeabadesso,2,2,92,0,92,1,0,1,1,1,1,2,3,1,2,1,8,15
61760884,93365912,galmarcal18,2,17,232,167,399,3,0,0,0,0,0,1,0,1,1,1,8,2
61760884,93365912,lucas.yamamoto,2,3,2,0,2,1,0,1,1,1,1,0,0,0,0,1,8,11
61760884,93365912,andre_martins_unilu,2,0,0,0,0,0,0,2,1,4,5,10,5,10,17,1,8,18
61760884,93365912,diogojgferreira,2,0,0,0,0,0,0,1,1,6,1,12,0,12,13,1,8,17
61760884,93365912,ananicolas,2,0,0,0,0,0,0,1,1,1,2,1,2,1,1,1,8,16
61760884,93365912,lunnasantana,2,0,0,0,0,0,0,1,1,2,2,0,0,0,1,1,8,10
61760884,93365912,joao.celavisa,2,0,0,0,0,0,0,0,0,0,0,2,2,2,11,1,8,15
61760884,93365912,renatomreis,2,0,0,0,0,0,0,0,0,0,0,7,3,7,9,1,8,17
61760884,93365912,clarahernandez04,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,16
61760884,93365912,diogomartins4,2,0,0,0,0,0,0,0,0,0,0,4,2,4,2,1,8,17
61760884,93365912,manucalvo,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,15
61760884,93365912,goncalos309,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,15
61760919,93365912,pedroanjinhosilva04,2,6,8,0,8,3,0,0,0,0,0,0,2,0,1,42,10,13
61760919,93365912,rodrigo.jose.barata,2,5,18,4,22,1,0,0,0,0,0,0,0,0,0,42,10,13
61760919,93365912,crism17,2,4,6,1,7,2,0,0,0,0,0,0,0,0,0,42,10,11
61760919,93365912,margaridamarques,2,21,64,2,66,4,0,1,1,3,4,0,2,0,1,42,10,14
61760919,93365912,rodrigojmatias,2,7,39,3,42,3,0,0,0,0,0,0,2,0,3,42,10,15
61760919,93365912,tiagoperrod22,2,4,35,2,37,3,0,0,0,0,0,5,2,5,3,42,10,15
61760919,93365912,am.crsi.853,2,41,500,247,747,8,0,1,1,0,2,7,3,7,9,42,10,15
61760919,93365912,jpmcascais,2,36,1234,95,1329,5,0,1,1,19,1,20,1,20,18,42,10,17
61760919,93365912,joaogpfigueiredo,2,2,29,68,97,2,0,1,1,0,2,6,2,6,9,42,10,15
61760919,93365912,ritabreupinto,2,5,69,23,92,2,0,1,1,0,2,1,1,1,2,42,10,14
61760919,93365912,inescosta20,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,42,10,14
61760919,93365912,masa604,2,0,0,0,0,0,0,1,1,3,6,7,2,7,7,42,10,15
61760919,93365912,alexandre_fv_fonseca,2,0,0,0,0,0,0,1,1,1,2,9,2,9,3,42,10,15
61760919,93365912,luanacarolinareis,2,0,0,0,0,0,0,2,2,0,6,0,3,0,2,42,10,16
61760919,93365912,mbscouto,2,0,0,0,0,0,0,1,1,1,3,0,0,0,1,42,10,10
61760919,93365912,goncalofferreira03,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,42,10,12
61760919,93365912,inesnisa,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,42,10,12
61760919,93365912,alexrm1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,10,16
61760919,93365912,rmsr2004,2,0,0,0,0,0,0,0,0,0,0,6,4,6,9,42,10,16
61760919,93365912,msilva2203,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,42,10,15
61760919,93365912,guirodrigues8,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,42,10,13
61760919,93365912,crism17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42,10,11
61760919,93365912,edi.marques,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,42,10,12
61760919,93365912,jsimoes04,2,0,0,0,0,0,0,0,0,0,0,1,3,1,3,42,10,15
61760919,93365912,simao_campanudo,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,42,10,15
61760919,93365912,rodrigocoelho99,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,10,11
61760919,93365912,davidmc03,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,42,10,15
61760919,93365912,cd728,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42,10,15
61760919,93365912,iara03,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,42,10,13
61760919,93365912,notimelikenow,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,42,10,17
61760919,93365912,afns,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,42,10,13
61760973,93365912,goncalonpb,2,56,995,275,1270,6,0,0,0,2,0,6,2,6,10,81,9,17
61760973,93365912,tiagomendes1992,2,31,406,381,787,5,0,0,0,0,0,0,4,0,1,81,9,15
61760973,93365912,brunomvilasboas,2,2,35,0,35,2,0,3,2,0,4,13,3,13,18,81,9,16
61760973,93365912,wmvenica,2,27,360,337,697,5,0,0,0,0,0,1,1,1,2,81,9,11
61760973,93365912,floureiro4,2,29,762,352,1114,2,0,0,0,0,0,0,0,0,3,81,9,16
61760973,93365912,luis.miguel.vaz2004,2,23,943,695,1638,3,0,1,1,2,2,0,5,0,3,81,9,17
61760973,93365912,pedrogarciateixeira,2,2,142,19,161,1,0,0,0,0,0,0,0,0,0,81,9,1
61760973,93365912,tiago_silva_,2,0,0,0,0,0,0,3,2,15,7,15,10,15,12,81,9,18
61760973,93365912,pedrocarvlima,2,0,0,0,0,0,0,3,2,4,7,18,3,18,11,81,9,18
61760973,93365912,xicocaetano,2,0,0,0,0,0,0,3,2,1,5,7,3,7,9,81,9,18
61760973,93365912,shonunes,2,0,0,0,0,0,0,0,0,1,0,0,4,0,15,81,9,15
61760973,93365912,joao8domingos,2,0,0,0,0,0,0,0,0,0,0,1,3,1,2,81,9,17
61760973,93365912,jotapegpng,2,0,0,0,0,0,0,0,0,0,0,5,0,5,8,81,9,15
61760973,93365912,laura_santos,2,0,0,0,0,0,0,0,0,0,0,0,2,0,7,81,9,15
61760973,93365912,miguelpereira_dei,2,0,0,0,0,0,0,0,0,0,0,6,1,6,11,81,9,11
61760973,93365912,jafonsodmoura,2,0,0,0,0,0,0,0,0,0,0,1,2,1,2,81,9,16
61760973,93365912,jfonseca727,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,81,9,1
61760973,93365912,jl.marques,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,81,9,0
61760973,93365912,pedrocostakk75,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,81,9,17
61760973,93365912,evapx2003,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,9,4
61760973,93365912,joaodmendes,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,9,12
61760973,93365912,carlos-pereir4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,9,10
61760973,93365912,miguel2004pt,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,81,9,17
61760973,93365912,migo.gomes5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,81,9,13
61760973,93365912,franciscopereira04,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,81,9,13
61760973,93365912,vicentemota,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81,9,14
61760973,93365912,guisantosneto,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,9,11
